STATE,STATE_FIPS,YEAR,EVENT_TYPE,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,BEGIN_LAT,BEGIN_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,100.00K,33.94,-81.37,Heavy rain falling onto already saturated grounds led to flash flooding. Many roads that had reopened after the previous event were closed again.,SC Highway Patrol reports roadway washout at Hayes Crossing Road and Windy Road.
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,500.00K,33.746,-80.2689,Heavy rain falling onto already saturated grounds led to flash flooding. Many roads that had reopened after the previous event were closed again.,Clarendon County dispatch reported I-95 has been closed again both northbound and southbound between mile markers 98 and 135 due to flooding.
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,100.00K,33.72,-81.19,Heavy rain falling onto already saturated grounds led to flash flooding. Many roads that had reopened after the previous event were closed again.,Sandy Ridge Road and Swansea Road washed out south of Pelion and west of Swansea.
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,50.00K,33.73,-81.18,Heavy rain falling onto already saturated grounds led to flash flooding. Many roads that had reopened after the previous event were closed again.,Forts Pond Road and Swansea Road washed out west of Swansea.
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,50.00K,33.9,-81.29,Heavy rain falling onto already saturated grounds led to flash flooding. Many roads that had reopened after the previous event were closed again.,"SC Highway Patrol reports road washout at Nazareth Road and Cedar Green Drive, Turkey Creek Basin."
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,500.00K,33.7558,-80.2503,Heavy rain falling onto already saturated grounds led to flash flooding. Many roads that had reopened after the previous event were closed again.,Clarendon County dispatch reports that several roads that had flooded in the previous rain event and reopened had to be closed again this evening due to recent rain and runoff in the Manning and Alcolu areas.
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,100.00K,33.6938,-80.2038,Heavy rain falling onto already saturated grounds led to flash flooding. Many roads that had reopened after the previous event were closed again.,Clarendon County Sheriff's Office reported passed along a public report of roadway flooding on Greeleyville HWY between the county jail and Bloomville Road.
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,500.00K,33.9749,-81.2009,Heavy rain in the Midlands...Pee Dee produced flash flooding in across the area. Numerous dams were breached along with numerous bridge and roadways flooded and damaged.,NWS employee reports US 1 about 1 mile west of I-20 flooded and impassable.
SOUTH CAROLINA,45,2015,Thunderstorm Wind,0,0,0,0,3.00K,33.19,-81.03,Thunderstorms produce large hail and damaging winds across portions of the Midlands.  One storm severely damaged a few barns at a turkey farm in Fairfield County.,Dispatch reported trees down in the area of Clear Pond Road and Hwy 601.
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,2.00K,34.25,-81.78,Heavy rains produced around 2 to 5 inches of rain over portions of the Midlands causing flash flooding that closed many roads and washouts on several country roads.,Dispatch reported flash flooding closing the intersection of Island Ford Road and Sandy Creek Road.  Several streams were out of their banks flooding areas along side several other roads.
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,2.00K,34.03,-81.89,Heavy rains produced around 2 to 5 inches of rain over portions of the Midlands causing flash flooding that closed many roads and washouts on several country roads.,Dispatch reported flash flooding on Fruithill Road near Hwy 178 and along other rural roads in that area.
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,2.00K,33.99,-81.03,Heavy rains produced around 2 to 5 inches of rain over portions of the Midlands causing flash flooding that closed many roads and washouts on several country roads.,USGS Webcam showed flash flooding at Main and Whaley streets with about 1 to 2 feet of water closing the area.
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,2.00K,33.92,-81.39,Heavy rains produced around 2 to 5 inches of rain over portions of the Midlands causing flash flooding that closed many roads and washouts on several country roads.,Dispatch reported flash flooding around Gilbert closing several roads.
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,2.00K,33.95,-81.33,Heavy rains produced around 2 to 5 inches of rain over portions of the Midlands causing flash flooding that closed many roads and washouts on several country roads.,Highway Patrol reported flash flooding at the intersectionn of Calks Ferry and Fox Branch road closing the intersection.  Other roads in the area were also flooded.
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,2.00K,33.96,-81.2,Heavy rains produced around 2 to 5 inches of rain over portions of the Midlands causing flash flooding that closed many roads and washouts on several country roads.,Highway Patrol reported flash flooding at the intersection of Emanuel Church Road and Two Notch Road closing the area.  Other roads were also flooded.
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,3.00K,34,-81.03,Heavy rains produced around 2 to 5 inches of rain over portions of the Midlands causing flash flooding that closed many roads and washouts on several country roads.,Highway Patrol reported flooding at the John C. Calhoun building near the State House with water getting in through the doors.
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,2.00K,34,-81.03,Heavy rains produced around 2 to 5 inches of rain over portions of the Midlands causing flash flooding that closed many roads and washouts on several country roads.,Broadcast media reported several roads flooded and closed in downtown Columbia.
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,2.00K,33.96,-81.11,Heavy rains produced around 2 to 5 inches of rain over portions of the Midlands causing flash flooding that closed many roads and washouts on several country roads.,Highway Patrol reported multiple roads flooded and impassible in Springdale.
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,2.00K,33.96,-81.08,Heavy rains produced around 2 to 5 inches of rain over portions of the Midlands causing flash flooding that closed many roads and washouts on several country roads.,Highway Patrol reported flash flooding along Charleston Highway in Cayce.
SOUTH CAROLINA,45,2015,Hail,0,0,0,0,0.00K,33.59,-81.83,Thunderstorms over the CSRA and Pee Dee regions produced strong winds that took down trees and powerlines and also some large hail.,Public reported quarter size hail via social media.
SOUTH CAROLINA,45,2015,Lightning,0,0,0,0,78.00K,33.38,-81.85,Thunderstorms over the CSRA and Pee Dee regions produced strong winds that took down trees and powerlines and also some large hail.,Aiken County Sheriff reoprted a home on Virginia Hill Court caught fire due to a lightning strike.
SOUTH CAROLINA,45,2015,Hail,0,0,0,0,0.00K,34.5,-80.09,Thunderstorms over the CSRA and Pee Dee regions produced strong winds that took down trees and powerlines and also some large hail.,Public reported quarter size hail near Hawkins Road.
SOUTH CAROLINA,45,2015,Thunderstorm Wind,0,0,0,0,8.00K,33.82,-80.04,An isolated severe thunderstorms took down some trees in Clarendon County.,Dispatch reported trees and powerlines down on Walker Gamber Road near Laurel Drive.
SOUTH CAROLINA,45,2015,Hail,0,0,0,0,0.00K,34.27,-81.08,Scattered thunderstorms developed over the Midlands and some produced large hail and wind damage to trees.,Public reported nickel to quarter size hail from Little Cedar Creek Road to Cowhorn Road.
SOUTH CAROLINA,45,2015,Hail,0,0,0,0,0.00K,34.58,-80.85,Scattered thunderstorms developed over the Midlands and some produced large hail and wind damage to trees.,Public reported quarter size hail along Cedar Creek Road.
SOUTH CAROLINA,45,2015,Thunderstorm Wind,0,0,0,0,2.00K,33.97,-81.16,Scattered thunderstorms developed over the Midlands and some produced large hail and wind damage to trees.,SC Highway Patrol reported several trees down on Bradley Drive south of US 1.
SOUTH CAROLINA,45,2015,Thunderstorm Wind,0,0,0,0,0.00K,34.2,-80.69,Scattered thunderstorms developed over the Midlands and some produced large hail and wind damage to trees.,Public reported large limbs down and nickel size hail covering the ground near Lugoff.
SOUTH CAROLINA,45,2015,Thunderstorm Wind,2,0,0,0,0.00K,34.53,-80.96,Scattered thunderstorms developed over the Midlands and some produced large hail and wind damage to trees.,DOT reported several trees down in Mitford along Hwy 200.
SOUTH CAROLINA,45,2015,Thunderstorm Wind,0,0,0,0,2.00K,33.4753,-80.9006,"An isolated severe thunderstorms took down some trees in Edisto Park in Orangeburg.  Meanwhile, heavy rains produced flash flooding in downtown Columbia.",EM reported several trees down in Edisto from thunderstorm winds.
SOUTH CAROLINA,45,2015,Flash Flood,0,0,0,0,1.00K,34,-81.02,"An isolated severe thunderstorms took down some trees in Edisto Park in Orangeburg.  Meanwhile, heavy rains produced flash flooding in downtown Columbia.",City police reported flash flooding at Main and Whaley streets.  Water levels rose to 1-2 feet above the road.
SOUTH CAROLINA,45,2015,Hail,0,0,0,0,18.00K,35.03,-80.87,Thunderstorms produce large hail and damaging winds across portions of the Midlands.  One storm severely damaged a few barns at a turkey farm in Fairfield County.,Police Officer reported golf ball size hail with trees and powerlines down on Harrisburg Road.
SOUTH CAROLINA,45,2015,Hail,0,0,0,0,NA,34.53,-80.95,Thunderstorms produce large hail and damaging winds across portions of the Midlands.  One storm severely damaged a few barns at a turkey farm in Fairfield County.,Gas station attendant near SR 200 and US 21 said a customer reported golf ball size hail near Mitford.
SOUTH CAROLINA,45,2015,Thunderstorm Wind,0,0,0,0,3.00K,33.61,-81.09,Thunderstorms produce large hail and damaging winds across portions of the Midlands.  One storm severely damaged a few barns at a turkey farm in Fairfield County.,SKYWARN spotter reported trees down in north and had a measured wind gust of 55mph.
SOUTH CAROLINA,45,2015,Thunderstorm Wind,0,0,0,0,4.00K,33.57,-81.82,Thunderstorms produce large hail and damaging winds across portions of the Midlands.  One storm severely damaged a few barns at a turkey farm in Fairfield County.,Sheriff reported powerlines down on Ascauga Lake Road in Graniteville.
SOUTH CAROLINA,45,2015,Thunderstorm Wind,0,0,0,0,4.00K,33.9,-81.51,Thunderstorms produce large hail and damaging winds across portions of the Midlands.  One storm severely damaged a few barns at a turkey farm in Fairfield County.,Batesburg-Leesville police reported trees down on Sussex Road and Lee Street.
SOUTH CAROLINA,45,2015,Thunderstorm Wind,0,0,0,0,4.00K,34.3,-81.22,Thunderstorms produce large hail and damaging winds across portions of the Midlands.  One storm severely damaged a few barns at a turkey farm in Fairfield County.,Sheriff reported trees down on Landis and Kennedy Roads.
SOUTH CAROLINA,45,2015,Thunderstorm Wind,0,0,0,0,8.00K,33.8,-80.17,Severe storms took down trees and powerlines across the lower and eastern Midlands.  Some areas also received 1 inch hail. Damage occurred to a few out buildings between Cameron and Elloree.,Sheriff reported trees and powerlines down just Northeast of Alcolu.
SOUTH CAROLINA,45,2015,Thunderstorm Wind,0,0,0,0,2.00K,34.18,-80.25,Severe storms took down trees and powerlines across the lower and eastern Midlands.  Some areas also received 1 inch hail. Damage occurred to a few out buildings between Cameron and Elloree.,Sheriff reported a couple of trees and powerlines down on St. Charles Road South of Bishopville.
SOUTH CAROLINA,45,2015,Thunderstorm Wind,0,0,0,0,12.00K,33.53,-80.58,Severe storms took down trees and powerlines across the lower and eastern Midlands.  Some areas also received 1 inch hail. Damage occurred to a few out buildings between Cameron and Elloree.,Dispatch reported many trees down in the Elloree area including Hampton Road.
SOUTH CAROLINA,45,2015,Thunderstorm Wind,0,0,0,0,3.00K,33.97,-81.65,A couple of severe storms took down trees in areas of Saluda County and western Lexington County.,Highway Patrol reported trees down on U.S. 178 near Sardis Road.
